Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2
20220203,34,29.4,0,24.4,0,18.8,0,3.1,25,9.1,42,26,0,63.4,85.1,3/02/2022
20220204,35,28,0,19.2,0,33.8,0,6.3,25,24.1,42,19.6,0,51.9,88.1,4/02/2022
20220205,36,27,0,17.1,0,0,0,6.5,25,21.9,42,16.7,0,46.8,85.7,5/02/2022
20220206,37,27.2,0,18.1,0,1,0,7.2,25,23.3,42,18.5,0,51.3,89.1,6/02/2022
20220207,38,27.9,0,18,0,1.6,0,5.8,25,26.6,42,17.6,0,46.8,85.3,7/02/2022
20220208,39,26.8,0,17.2,0,0,0,5,25,27.3,42,16.9,0,48,86.2,8/02/2022
20220209,40,28.4,0,17.7,0,0,0,4.2,25,28.6,42,19.9,0,51.4,98.3,9/02/2022
20220210,41,29.4,0,18.4,0,0,0,6.4,25,28.8,42,19.6,0,47.8,92.7,10/02/2022
20220211,42,31.3,0,17.6,0,0,0,7.3,25,26.4,42,19.1,0,41.8,95,11/02/2022
20220212,43,29.2,0,18.8,0,0,0,4.8,25,19.5,42,18.8,0,46.4,86.7,12/02/2022
20220213,44,28.5,0,17.5,0,1.8,0,4.8,25,25.9,42,18.9,0,48.6,94.6,13/02/2022
20220214,45,26.5,0,18.5,0,0,0,3.5,25,16,42,22,0,63.6,100,14/02/2022
20220215,46,26.8,0,19.4,0,12.2,0,4.6,25,15.4,42,22.2,0,63,98.6,15/02/2022
20220216,47,27.4,0,20.2,0,0.8,0,3.8,25,26.6,42,20.9,0,57.3,88.3,16/02/2022
20220217,48,28.7,0,18.3,0,0,0,5.7,25,27.5,42,22.1,0,56.1,100,17/02/2022
20220218,49,29.7,0,19.7,0,0,0,3.5,25,27.4,42,22.5,0,54,98.1,18/02/2022
20220219,50,29.7,0,19.6,0,1.4,0,5.2,25,26,42,26.3,0,63.1,100,19/02/2022
20220220,51,27.3,0,20.6,0,9.8,0,2.3,25,16.9,42,24.6,0,67.8,100,20/02/2022
20220221,52,28.5,0,20.1,0,0.2,0,1.4,25,22.8,42,24.7,0,63.5,100,21/02/2022
20220222,53,28.8,0,22,0,0,0,5,25,19.6,42,26.1,0,65.9,98.8,22/02/2022
20220223,54,28,0,20.7,0,37,0,2.4,25,16.3,42,25.5,0,67.5,100,23/02/2022
20220224,55,27.3,0,22.5,0,10.2,0,3.1,25,15.6,42,27.9,0,76.9,100,24/02/2022
20220225,56,24.2,0,23,0,25.2,0,2.4,25,1,42,27.3,0,90.4,97.2,25/02/2022
20220226,57,23.7,0,21.5,0,231.8,0,4.9,25,2.3,42,26.9,0,91.8,100,26/02/2022
20220227,58,24.7,0,20.7,0,229,0,1.1,25,1,42,23.4,0,75.2,95.9,27/02/2022
20220228,59,27.2,0,19.8,0,161.8,0,2,25,17,42,24.7,0,68.5,100,28/02/2022
20220301,60,28.4,0,21.1,0,5.8,0,4.7,25,22.5,42,26.9,0,69.5,100,1/03/2022
20220302,61,29.5,0,21.3,0,0,0,3.4,25,23.6,42,25.5,0,61.9,100,2/03/2022
20220303,62,26.7,0,19.7,0,17.8,0,6.2,25,12.4,42,22.1,0,63.1,96.3,3/03/2022
20220304,63,27.1,0,20.2,0,9,0,3.1,25,12.4,42,26.1,0,72.8,100,4/03/2022
20220305,64,29.8,0,20,0,0,0,4.3,25,25.2,42,23.1,0,55.1,98.8,5/03/2022
20220306,65,30.3,0,22.5,0,0,0,5,25,17.4,42,28.6,0,66.3,100,6/03/2022
20220307,66,29.4,0,20,0,5.2,0,5,25,23.5,42,23.8,0,58.1,100,7/03/2022
20220308,67,31.4,0,21.5,0,0,0,5.1,25,21.7,42,25.5,0,55.5,99.5,8/03/2022
20220309,68,34.6,0,23,0,0.4,0,4.2,25,15.9,42,28.3,0,51.5,100,9/03/2022
20220310,69,26.9,0,23.1,0,0.2,0,3.5,25,9.7,42,21.7,0,61.2,76.8,10/03/2022
20220311,70,25.8,0,21.4,0,0,0,1.7,25,14.1,42,24,0,72.3,94.2,11/03/2022
20220312,71,26.2,0,19.6,0,0,0,3.7,25,18.9,42,20.6,0,60.6,90.4,12/03/2022
20220313,72,27.1,0,17.6,0,0,0,4.3,25,23.3,42,21.6,0,60.2,100,13/03/2022
20220314,73,27.4,0,18.1,0,0,0,4.1,25,23.1,42,19.7,0,54,94.9,14/03/2022
20220315,74,27.4,0,18.2,0,0,0,2.3,25,20.6,42,20.6,0,56.5,98.6,15/03/2022
20220316,75,27.6,0,18.7,0,0,0,2.7,25,20.9,42,20.9,0,56.6,97,16/03/2022
20220317,76,28.4,0,19.1,0,0,0,4.5,25,22.9,42,21.7,0,56.1,98.2,17/03/2022
20220318,77,28.2,0,20.6,0,0,0,4.3,25,23,42,22.5,0,58.8,92.8,18/03/2022
20220319,78,27.7,0,18.3,0,0,0,5,25,22,42,19.7,0,53,93.7,19/03/2022
20220320,79,26.8,0,18.6,0,0,0,5.2,25,22.7,42,19.3,0,54.8,90.1,20/03/2022
20220321,80,28,0,17.5,0,0,0,4.3,25,23.1,42,19.5,0,51.6,97.6,21/03/2022
20220322,81,27.6,0,17.7,0,0,0,4.4,25,22.7,42,19.6,0,53.1,96.8,22/03/2022
20220323,82,28.6,0,18.1,0,0,0,4.3,25,22.9,42,21.8,0,55.7,100,23/03/2022
20220324,83,29.3,0,20.1,0,0,0,4,25,22.5,42,23.8,0,58.4,100,24/03/2022
20220325,84,29.1,0,20.5,0,0,0,5.3,25,22.2,42,22.1,0,54.9,91.7,25/03/2022
20220326,85,27,0,19.3,0,22,0,2.3,25,14.7,42,21.7,0,60.9,97,26/03/2022
20220327,86,27.3,0,19.4,0,9.2,0,2.3,25,17.7,42,22.4,0,61.7,99.5,27/03/2022
20220328,87,21.7,0,20,0,36.2,0,3,25,2.3,42,24.3,0,93.6,100,28/03/2022
20220329,88,26.2,0,18.9,0,53.2,0,1.4,25,10.2,42,22.4,0,65.9,100,29/03/2022
20220330,89,27.8,0,19.4,0,1.6,0,2.7,25,12.3,42,21.8,0,58.4,96.8,30/03/2022
20220331,90,28.8,0,19.7,0,0,0,4,25,12,42,21,0,53,91.5,31/03/2022
20220401,91,26.2,0,17.5,0,0,0,4.1,25,21.5,42,15.4,0,45.3,77,1/04/2022
20220402,92,26.5,0,17.6,0,0,0,3.9,25,18.2,42,20.4,0,58.9,100,2/04/2022
20220403,93,27.7,0,18.8,0,0,0,5.4,25,21.1,42,24,0,64.6,100,3/04/2022
20220404,94,26.6,0,19.6,0,0,0,3.1,25,16.6,42,24.1,0,69.2,100,4/04/2022
20220405,95,27.9,0,18,0,0,0,3.4,25,20.9,42,23.7,0,63.1,100,5/04/2022
20220406,96,27.2,0,20.5,0,0,0,3.3,25,20.2,42,22,0,61,91.3,6/04/2022
20220407,97,26.6,0,18.3,0,0,0,3,25,19.8,42,21.3,0,61.2,100,7/04/2022
20220408,98,26.7,0,18.9,0,0.8,0,3.1,25,19.7,42,21.8,0,62.2,99.9,8/04/2022
20220409,99,25.9,0,19.4,0,2.6,0,2.3,25,15.1,42,24.4,0,73,100,9/04/2022
20220410,100,27.1,0,18,0,0.6,0,3.6,25,18.9,42,21.4,0,59.7,100,10/04/2022
20220411,101,27.7,0,17.6,0,0,0,3.6,25,19.4,42,20.3,0,54.7,100,11/04/2022
20220412,102,27.8,0,19.2,0,0,0,3.8,25,18.2,42,23.4,0,62.6,100,12/04/2022
20220413,103,25.4,0,18.5,0,0,0,2.4,25,16.5,42,20,0,61.7,94,13/04/2022
20220414,104,25.5,0,15.8,0,2.2,0,3.1,25,17.4,42,16.9,0,51.8,94.2,14/04/2022
20220415,105,26.2,0,16.2,0,0,0,3.8,25,17.4,42,17.6,0,51.8,95.6,15/04/2022
20220416,106,26.1,0,15.9,0,0,0,3,25,14.9,42,17.3,0,51.2,95.8,16/04/2022
20220417,107,25.4,0,17,0,0,0,3.2,25,13.7,42,17.8,0,54.9,91.9,17/04/2022
20220418,108,26.1,0,16.4,0,0,0,2.1,25,18,42,18.1,0,53.5,97.1,18/04/2022
20220419,109,26,0,15.2,0,0,0,2.3,25,18.8,42,19.3,0,57.4,100,19/04/2022
20220420,110,29.9,0,17.1,0,0,0,3.9,25,18.5,42,20.3,0,48.1,100,20/04/2022
20220421,111,26.3,0,16.4,0,0,0,2.9,25,17,42,19.9,0,58.2,100,21/04/2022
20220422,112,25.5,0,18.3,0,0,0,2.7,25,14.9,42,18.5,0,56.7,88,22/04/2022
20220423,113,22.7,0,17.7,0,2,0,3.6,25,9.9,42,18.9,0,68.5,93.4,23/04/2022
20220424,114,24.2,0,16.3,0,4.6,0,2.4,25,15.4,42,19.6,0,64.9,100,24/04/2022
20220425,115,21.7,0,17.1,0,5.6,0,3,25,11.1,42,20.9,0,80.5,100,25/04/2022
20220426,116,22.6,0,16.9,0,6.6,0,0.8,25,8,42,17.8,0,64.9,92.5,26/04/2022
20220427,117,25.7,0,16.2,0,0.8,0,1.7,25,14.4,42,21,0,63.6,100,27/04/2022
20220428,118,26.4,0,17.8,0,0.8,0,1.9,25,14.1,42,19.4,0,56.4,95.2,28/04/2022
20220429,119,26.3,0,18.5,0,0.4,0,2.1,25,17,42,23.2,0,67.8,100,29/04/2022
20220430,120,26.3,0,18.8,0,1.8,0,2.4,25,16.6,42,24.3,0,71,100,30/04/2022
20220501,121,23.4,0,17.8,0,0,0,2.4,25,9.3,42,21.4,0,74.4,100,1/05/2022
20220502,122,25.1,0,16.9,0,0,0,2.7,25,16.8,42,18.7,0,58.7,97.2,2/05/2022
20220503,123,24.8,0,14.8,0,0,0,1.7,25,16.4,42,16.6,0,53,98.7,3/05/2022
20220504,124,25.4,0,15.5,0,0,0,2.3,25,14.6,42,19.4,0,59.8,100,4/05/2022
20220505,125,26.9,0,17.4,0,0,0,2,25,16.2,42,21.7,0,61.2,100,5/05/2022
20220506,126,27,0,20.7,0,0,0,1.7,25,11.9,42,23.7,0,66.5,97.1,6/05/2022
20220507,127,25.4,0,17.8,0,3.4,0,2,25,9.6,42,18.9,0,58.3,92.8,7/05/2022
20220508,128,22.6,0,15.8,0,3.8,0,2.4,25,8.7,42,17.6,0,64.2,98.1,8/05/2022
20220509,129,20.1,0,17.2,0,10.2,0,1.1,25,4.9,42,17.8,0,75.7,90.8,9/05/2022
20220510,130,23.3,0,16.4,0,15.4,0,1.3,25,8.8,42,19.5,0,68.2,100,10/05/2022
20220511,131,22.5,0,19.2,0,8,0,1.8,25,4.9,42,22,0,80.7,98.9,11/05/2022
20220512,132,23.7,0,19.6,0,28.4,0,1.5,25,6,42,23.5,0,80.2,100,12/05/2022
20220513,133,24.4,0,20.9,0,40.8,0,1.6,25,6.1,42,23,0,75.3,93.1,13/05/2022
20220514,134,24.6,0,19.7,0,18,0,1.5,25,5.8,42,23.5,0,76,100,14/05/2022
20220515,135,26.3,0,20.8,0,8.6,0,1.8,25,13.6,42,28.3,0,82.7,100,15/05/2022
20220516,136,27.1,0,20.8,0,0.2,0,1.5,25,12.7,42,28.1,0,78.4,100,16/05/2022
20220517,137,26.2,0,20.4,0,0,0,2.3,25,12.5,42,26,0,76.5,100,17/05/2022
20220518,138,24.8,0,19.3,0,0,0,2.3,25,12.6,42,21.4,0,68.4,95.6,18/05/2022
20220519,139,23,0,17.9,0,0.4,0,1.9,25,11,42,22,0,78.3,100,19/05/2022
20220520,140,21.2,0,17.5,0,0,0,1.1,25,6.8,42,16.6,0,66,83.1,20/05/2022
20220521,141,18.5,0,16.1,0,18,0,0.8,25,4.2,42,18.4,0,86.4,100,21/05/2022
20220522,142,21.6,0,16.4,0,35,0,0.9,25,9.6,42,20.3,0,78.7,100,22/05/2022
20220523,143,21.7,0,15,0,8.2,0,2.1,25,9.6,42,18,0,69.4,100,23/05/2022
20220524,144,22.6,0,15.5,0,13.8,0,1.6,25,13,42,18.7,0,68.2,100,24/05/2022
20220525,145,22.6,0,15.5,0,0.2,0,2,25,10.2,42,17.6,0,64.2,100,25/05/2022
20220526,146,23.5,0,14.5,0,1.6,0,2.6,25,13.9,42,17.3,0,59.8,100,26/05/2022
20220527,147,24.1,0,14.4,0,0,0,2.2,25,14.6,42,18.1,0,60.3,100,27/05/2022
20220528,148,24.3,0,14.1,0,0,0,2.1,25,14.4,42,17.2,0,56.6,100,28/05/2022
20220529,149,21.7,0,11.7,0,0,0,3.2,25,14.5,42,13.9,0,53.6,100,29/05/2022
20220530,150,19.7,0,12.2,0,0,0,1.9,25,7.1,42,12.4,0,54.1,87.3,30/05/2022
20220531,151,21.4,0,14.9,0,0,0,3.5,25,13.2,42,9.3,0,36.5,54.9,31/05/2022
20220601,152,20.2,0,14.4,0,0,0,4.3,25,14.4,42,9.1,0,38.5,55.5,1/06/2022
20220602,153,18.8,0,7.9,0,0,0,2.2,25,14.2,42,7.5,0,34.6,70.4,2/06/2022
20220603,154,21.5,0,9.2,0,0,0,1.2,25,13,42,11.8,0,46,100,3/06/2022
20220604,155,21.8,0,15.7,0,7.4,0,3.2,25,13.5,42,14.9,0,57.1,83.6,4/06/2022
20220605,156,19.1,0,6.4,0,0,0,2.9,25,14.2,42,11.6,0,52.5,100,5/06/2022
20220606,157,21,0,13.6,0,5,0,3,25,9.3,42,11.8,0,47.5,75.8,6/06/2022
20220607,158,17,0,9,0,0,0,2.3,25,8.7,42,9.4,0,48.5,81.9,7/06/2022
20220608,159,19.2,0,6.7,0,0,0,3.7,25,14.1,42,8.3,0,37.3,84.6,8/06/2022
20220609,160,18,0,5.1,0,0,0,3,25,14,42,8,0,38.8,91.1,9/06/2022
20220610,161,17.6,0,4.9,0,0,0,2.4,25,14,42,7.5,0,37.3,86.6,10/06/2022
20220611,162,18.9,0,5,0,0,0,3.5,25,14,42,8.8,0,40.3,100,11/06/2022
20220612,163,19.8,0,6.7,0,0,0,3.4,25,12.9,42,7.3,0,31.6,74.4,12/06/2022
20220613,164,20.7,0,6.7,0,0,0,1.5,25,12.9,42,9.7,0,39.7,98.9,13/06/2022
20220614,165,21.1,0,11.5,0,0,0,2,25,13.3,42,13.8,0,55.2,100,14/06/2022
20220615,166,23.1,0,11.3,0,0,0,1.8,25,13.4,42,16.2,0,57.3,100,15/06/2022
20220616,167,23.8,0,10.8,0,0,0,2.7,25,13.9,42,16.2,0,55,100,16/06/2022
20220617,168,22.5,0,7.5,0,0,0,1.9,25,13.9,42,12.4,0,45.5,100,17/06/2022
20220618,169,21.4,0,7.6,0,0,0,2.5,25,13.1,42,11.3,0,44.4,100,18/06/2022
20220619,170,22.2,0,8.8,0,0,0,1.9,25,12.1,42,12.8,0,47.8,100,19/06/2022
20220620,171,21.5,0,12.8,0,0,0,2,25,11.3,42,13.6,0,53.1,92.1,20/06/2022
20220621,172,22.1,0,9.2,0,0,0,1.5,25,13.8,42,13.5,0,50.8,100,21/06/2022
20220622,173,23,0,8.7,0,0,0,2.4,25,13.9,42,13.3,0,47.4,100,22/06/2022
20220623,174,22.4,0,10.1,0,0,0,1,25,13.9,42,13.9,0,51.3,100,23/06/2022
20220624,175,22.2,0,8.7,0,0,0,2.4,25,13.9,42,13.9,0,52,100,24/06/2022
20220625,176,21.7,0,6.4,0,0,0,2,25,13.9,42,10.9,0,42,100,25/06/2022
20220626,177,21.8,0,7.7,0,0,0,1.9,25,13.7,42,11.2,0,42.9,100,26/06/2022
20220627,178,21.9,0,9.1,0,0,0,2.7,25,13.8,42,13,0,49.5,100,27/06/2022
20220628,179,19.7,0,8.5,0,0,0,2.2,25,12.8,42,9.1,0,39.7,82,28/06/2022
20220629,180,18.7,0,10.8,0,0,0,0.9,25,9.5,42,12.9,0,59.8,99.7,29/06/2022
20220630,181,20.5,0,12.4,0,0,0,1.7,25,10.4,42,12.7,0,52.7,88.3,30/06/2022
20220701,182,15.7,0,14.7,0,2.4,0,1.1,25,5.5,42,15.6,0,87.5,93.3,1/07/2022
20220702,183,16.9,0,14.5,0,21.2,0,0.7,25,6.7,42,16.9,0,87.8,100,2/07/2022
20220703,184,18.9,0,12.6,0,2.2,0,2.1,25,13.4,42,12.1,0,55.4,83,3/07/2022
20220704,185,14.2,0,11.1,0,0,0,0.7,25,5.7,42,10.3,0,63.6,78,4/07/2022
20220705,186,14.9,0,10.4,0,11.2,0,0.7,25,5.3,42,12.4,0,73.2,98.4,5/07/2022
20220706,187,20,0,11.2,0,7.8,0,1.6,25,8.9,42,15.9,0,68,100,6/07/2022
20220707,188,21.7,0,9.4,0,0,0,2.5,25,14.2,42,15.2,0,58.6,100,7/07/2022
20220708,189,19.2,0,10.2,0,0,0,2.7,25,14.3,42,8.2,0,36.9,65.9,8/07/2022
20220709,190,18.4,0,6.4,0,0,0,2,25,14.4,42,8.3,0,39.2,86.4,9/07/2022
20220710,191,19.6,0,5.5,0,0,0,2.6,25,13.1,42,9.8,0,43,100,10/07/2022
20220711,192,19.5,0,5.3,0,0,0,0.9,25,11.3,42,9.9,0,43.7,100,11/07/2022
20220712,193,18.9,0,8.7,0,0,0,1.5,25,10,42,12.5,0,57.3,100,12/07/2022
20220713,194,18.4,0,7.2,0,7.2,0,3.7,25,14.6,42,12.5,0,59.1,100,13/07/2022
20220714,195,19.4,0,7.2,0,0,0,2.5,25,14.6,42,8.2,0,36.4,80.8,14/07/2022
20220715,196,20.1,0,8.9,0,0,0,1.8,25,14.5,42,9.7,0,41.2,85.1,15/07/2022
20220716,197,20.4,0,7.6,0,0,0,2.4,25,14.7,42,11.4,0,47.6,100,16/07/2022
20220717,198,22.5,0,9.4,0,0,0,2.3,25,13.6,42,13.6,0,49.9,100,17/07/2022
20220718,199,24.2,0,12.3,0,0,0,2.8,25,14.3,42,14.9,0,49.4,100,18/07/2022
20220719,200,20.9,0,7.7,0,0,0,2.6,25,14.3,42,8.8,0,35.6,83.8,19/07/2022
20220720,201,19.2,0,11.4,0,0,0,1.4,25,10.6,42,13.3,0,59.8,98.7,20/07/2022
20220721,202,18.2,0,12.3,0,0.4,0,0.5,25,6.8,42,14.5,0,69.4,100,21/07/2022
20220722,203,17.7,0,14.7,0,13.4,0,2,25,6.2,42,16.4,0,81,98.1,22/07/2022
20220723,204,21.4,0,13.4,0,5,0,2.2,25,12.7,42,14.8,0,58.1,96.3,23/07/2022
20220724,205,21.3,0,11,0,0,0,2.4,25,15.1,42,13.5,0,53.3,100,24/07/2022
20220725,206,21.1,0,9.3,0,0,0,2.7,25,14.6,42,13.4,0,53.6,100,25/07/2022
20220726,207,22,0,8.7,0,0,0,3.4,25,15.5,42,14.8,0,56,100,26/07/2022
20220727,208,19.8,0,9.1,0,0,0,3.7,25,15.7,42,6.8,0,29.5,58.9,27/07/2022
20220728,209,21.2,0,5.9,0,0,0,3.6,0,15.7,42,8,0,31.8,86.2,28/07/2022
20220729,210,22.1,0,7,0,0,0,2.8,0,15.8,42,10.4,0,39.1,100,29/07/2022
20220730,211,19.5,0,9.1,0,0,0,4.4,0,15.8,42,10.6,0,46.8,91.8,30/07/2022
20220731,212,19.8,0,10.3,0,0.2,0,2.6,0,10.1,42,13.5,0,58.5,100,31/07/2022
20220801,213,18.4,0,12.3,0,1.4,0,0.8,0,9.2,42,15.1,0,71.4,100,1/08/2022
20220802,214,22.2,0,10.6,0,0,0,3,0,15.8,42,15.8,0,59.1,100,2/08/2022
20220803,215,22.8,0,11.6,0,0,0,3.2,0,15.5,42,16.3,0,58.7,100,3/08/2022
20220804,216,22.2,0,10.3,0,0,0,3.2,0,16.4,42,17.4,0,65,100,4/08/2022
20220805,217,23.1,0,13,0,0,0,2.6,0,11.8,42,17.5,0,61.9,100,5/08/2022
20220806,218,21.8,0,15.3,0,2.8,0,3.2,0,10,42,15.2,0,58.2,87.5,6/08/2022
20220807,219,21.6,0,7.9,0,0,0,5.8,0,16.7,42,8.8,0,34.1,82.6,7/08/2022
20220808,220,20.8,0,6.4,0,0,0,3.6,0,16.9,42,8.2,0,33.4,85.4,8/08/2022
20220809,221,21.1,0,7.7,0,0,0,4.8,0,16,42,10.5,0,42,100,9/08/2022
20220810,222,21.1,0,9.1,0,0,0,4,0,16.5,42,10.4,0,41.6,90,10/08/2022
20220811,223,20.5,0,9.6,0,0,0,3.2,0,15,42,11.3,0,46.9,94.6,11/08/2022
20220812,224,18.4,0,13.1,0,1,0,1.4,0,10,42,16.1,0,76.1,100,12/08/2022
20220813,225,16.8,0,14.7,0,0.6,0,0,0,5.1,42,16.3,0,85.2,97.5,13/08/2022
20220814,226,22.3,0,7,0,5.4,0,3.6,0,17.6,42,12.8,0,47.6,100,14/08/2022
20220815,227,21.4,0,7.1,0,0,0,5.4,0,17.7,42,9,0,35.3,89.3,15/08/2022
20220816,228,21,0,7.1,0,0,0,3,0,17.1,42,9.7,0,39,96.2,16/08/2022
20220817,229,21.4,0,7.5,0,1.6,0,6.8,0,17.2,42,9.9,0,38.9,95.6,17/08/2022
20220818,230,21.6,0,6.9,0,0,0,3.4,0,18.1,42,10.9,0,42.3,100,18/08/2022
20220819,231,23.4,0,8.2,0,0,0,4,0,18.2,42,12.3,0,42.8,100,19/08/2022
20220820,232,22.3,0,8.7,0,0,0,4,0,18.4,42,11.1,0,41.2,98.7,20/08/2022
20220821,233,20.6,0,7.5,0,0,0,4,0,14.2,42,12,0,49.5,100,21/08/2022
20220822,234,21.4,0,10.1,0,0,0,4,0,16.9,42,13,0,51,100,22/08/2022
20220823,235,23.1,0,12.3,0,0,0,4.6,0,18.6,42,14.6,0,51.7,100,23/08/2022
20220824,236,19.8,0,8.8,0,1,0,7.6,0,18.9,42,7.5,0,32.5,66.3,24/08/2022
20220825,237,20.6,0,5.3,0,0,0,3.6,0,19,42,7.5,0,30.9,84.2,25/08/2022
20220826,238,20.6,0,7.6,0,0,0,4,0,18.1,42,10.5,0,43.3,100,26/08/2022
20220827,239,21.2,0,9.6,0,0,0,4.2,0,19,42,12.9,0,51.3,100,27/08/2022
20220828,240,21.9,0,12,0,0,0,4.2,0,18.3,42,15.5,0,59,100,28/08/2022
20220829,241,22.5,0,12.3,0,1.6,0,3.8,0,16.6,42,18.3,0,67.2,100,29/08/2022
20220830,242,20.5,0,12.7,0,0.2,0,1.2,0,8.7,42,16.3,0,67.6,100,30/08/2022
20220831,243,23.2,0,15.4,0,2.8,0,3.2,0,17.5,42,17.7,0,62.3,100,31/08/2022
20220901,244,22.3,0,12,0,0,0,3.6,0,15.6,42,14.9,0,55.4,100,1/09/2022
20220902,245,21,0,14.5,0,0,0,1.2,0,9.2,42,17.4,0,70,100,2/09/2022
20220903,246,19.1,0,14.9,0,11.4,0,5.4,0,10,42,17.1,0,77.4,100,3/09/2022
20220904,247,21.7,0,13.1,0,6.2,0,5.2,0,15,42,12.1,0,46.6,80.3,4/09/2022
20220905,248,20.7,0,9.7,0,0,0,4,0,16.7,42,11.1,0,45.5,92.3,5/09/2022
20220906,249,20.8,0,11.4,0,0,0,4,0,18.5,42,12.2,0,49.7,90.6,6/09/2022
20220907,250,21,0,9.7,0,0,0,4,0,19,42,13.1,0,52.7,100,7/09/2022
20220908,251,21.3,0,10.1,0,0,0,3.6,0,17.6,42,14.8,0,58.5,100,8/09/2022
20220909,252,21.3,0,15.1,0,7.4,0,2.8,0,11.4,42,16.8,0,66.3,97.9,9/09/2022
20220910,253,25.7,0,11.4,0,7.4,0,7.8,0,19.8,42,14,0,42.4,100,10/09/2022
20220911,254,23.2,0,12.6,0,0,0,4.4,0,20,42,10.6,0,37.3,72.7,11/09/2022
20220912,255,23.1,0,14.9,0,0,0,4.2,0,13.9,42,12.4,0,43.9,73.2,12/09/2022
20220913,256,23.1,0,11.4,0,0,0,5.8,0,21.7,42,10.9,0,38.6,80.9,13/09/2022
20220914,257,21.7,0,12.7,0,0,0,2.8,25,21.5,42,12.6,0,48.6,85.9,14/09/2022
20220915,258,21.9,0,12.9,0,0,0,5.8,0,15.2,42,15.4,0,58.6,100,15/09/2022
20220916,259,22.3,0,16.6,0,2.4,0,2.4,0,9.8,42,16.5,0,61.3,87.4,16/09/2022
20220917,260,27.9,0,14.9,0,0,0,5.4,0,18.6,42,20.8,0,55.4,100,17/09/2022
20220918,261,26.9,0,12.6,0,0,0,6.2,0,22.4,42,10,0,28.2,68.6,18/09/2022
20220919,262,27.2,0,10.2,0,0,0,5.8,0,22.6,42,10.9,0,30.2,87.6,19/09/2022
20220920,263,25.5,0,12.1,0,0,0,7.4,0,22.8,42,12.7,0,38.9,90,20/09/2022
20220921,264,24,0,15.8,0,0,0,4.6,0,10.8,42,19,0,63.7,100,21/09/2022
20220922,265,20.8,0,17.4,0,18,0,2.6,0,8.8,42,18.8,0,76.6,94.7,22/09/2022
20220923,266,25.9,0,15.6,0,7.4,0,3.2,0,18.5,42,18.7,0,56,100,23/09/2022
20220924,267,28.1,0,14.5,0,0,0,6.6,0,22.5,42,18.3,0,48.1,100,24/09/2022
20220925,268,25.1,0,13.1,0,0,0,6.8,0,23.5,42,12,0,37.7,79.7,25/09/2022
20220926,269,25,0,14.2,0,0,0,6.4,0,23.1,42,18.1,0,57.2,100,26/09/2022
20220927,270,24.3,0,16.8,0,0,0,4.4,0,14.5,42,15.7,0,51.7,82.1,27/09/2022
20220928,271,24.6,0,16.7,0,3.8,0,4.8,0,15.1,42,19.9,0,64.4,100,28/09/2022
20220929,272,22.1,0,15.8,0,0,0,4.2,0,13.8,42,9.9,0,37.2,55.2,29/09/2022
20220930,273,25.3,0,11.4,0,0,0,5.4,0,23.2,42,14.3,0,44.4,100,30/09/2022
20221001,274,22.4,0,13.7,0,0,0,3.4,0,15.3,42,15.2,0,56.1,97,1/10/2022
20221002,275,19.3,0,11.9,0,2.8,0,2.8,0,13.4,42,14.2,0,63.5,100,2/10/2022
20221003,276,21.7,0,11.2,0,0.8,0,6.2,0,24.7,42,13.4,0,51.6,100,3/10/2022
20221004,277,22.2,0,13.2,0,0,0,3.6,0,18.8,42,14,0,52.3,92.3,4/10/2022
20221005,278,23.3,0,12.4,0,0,0,4.6,0,19.4,42,14.5,0,50.7,100,5/10/2022
20221006,279,22.2,0,16.4,0,0.6,0,4.6,0,17,42,16.3,0,60.9,87.4,6/10/2022
20221007,280,23.9,0,14.1,0,1.2,0,4.4,0,18.7,42,16.7,0,56.3,100,7/10/2022
20221008,281,24.9,0,17,0,0.4,0,5.2,0,21.1,42,20.6,0,65.4,100,8/10/2022
20221009,282,26.8,0,17.9,0,7.4,0,3.6,0,13.4,42,22.2,0,63,100,9/10/2022
20221010,283,21.9,0,18.7,0,1.2,0,4.6,0,8.4,42,16.4,0,62.4,76.1,10/10/2022
20221011,284,23.5,0,13.7,0,0.4,0,5.6,0,22.8,42,13.9,0,48,88.7,11/10/2022
20221012,285,23.9,0,14.8,0,0,0,8.2,0,22.3,42,13.1,0,44.2,77.9,12/10/2022
20221013,286,24.2,0,13.7,0,0,0,7.8,0,23.1,42,18.2,0,60.3,100,13/10/2022
20221014,287,25,0,16.5,0,4,0,6,0,21.9,42,20.8,0,65.7,100,14/10/2022
20221015,288,25.2,0,15.9,0,0,0,7.2,0,25.7,42,14.8,0,46.2,82,15/10/2022
20221016,289,24.9,0,15.6,0,0,0,4.4,0,21.7,42,16.1,0,51.1,90.9,16/10/2022
20221017,290,23.6,0,17.3,0,0.2,0,5.8,0,18.8,42,18.3,0,62.8,92.7,17/10/2022
20221018,291,24.8,0,17.4,0,0,0,6.4,0,22,42,17.1,0,54.6,86.1,18/10/2022
20221019,292,23.2,0,19.5,0,0,0,3.4,0,8.2,42,19.3,0,67.9,85.2,19/10/2022
20221020,293,24.3,0,18.4,0,16.8,0,3.8,0,13.5,42,21,0,69.1,99.3,20/10/2022
20221021,294,24.6,0,20.8,0,0,0,3.4,0,10.1,42,20.8,0,67.3,84.7,21/10/2022
